FRAME_NUMBER,TIME_FPS,TIME_PROCESS,TIME_PHYSICS_PROCESS,MEMORY_STATIC,MEMORY_DYNAMIC,MEMORY_STATIC_MAX,MEMORY_DYNAMIC_MAX,MEMORY_MESSAGE_BUFFER_MAX,OBJECT_COUNT,OBJECT_RESOURCE_COUNT,OBJECT_NODE_COUNT,OBJECT_ORPHAN_NODE_COUNT,RENDER_OBJECTS_IN_FRAME,RENDER_VERTICES_IN_FRAME,RENDER_MATERIAL_CHANGES_IN_FRAME,RENDER_SHADER_CHANGES_IN_FRAME,RENDER_SURFACE_CHANGES_IN_FRAME,RENDER_DRAW_CALLS_IN_FRAME,RENDER_2D_ITEMS_IN_FRAME,RENDER_2D_DRAW_CALLS_IN_FRAME,RENDER_VIDEO_MEM_USED,RENDER_TEXTURE_MEM_USED,RENDER_VERTEX_MEM_USED,RENDER_USAGE_VIDEO_MEM_TOTAL,PHYSICS_2D_ACTIVE_OBJECTS,PHYSICS_2D_COLLISION_PAIRS,PHYSICS_2D_ISLAND_COUNT,PHYSICS_3D_ACTIVE_OBJECTS,PHYSICS_3D_COLLISION_PAIRS,PHYSICS_3D_ISLAND_COUNT,AUDIO_OUTPUT_LATENCY,
700,60,0,0,52748640,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13326,9,0,0,0,0,
701,60,0,0,52749080,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,36,11253764,11253764,0,0,9,13327,9,0,0,0,0,
702,60,0,0,52748552,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,36,11253764,11253764,0,0,9,13327,9,0,0,0,0,
703,60,0,0,52748024,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,36,11253764,11253764,0,0,9,13326,9,0,0,0,0,
704,60,0,0,52738424,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,36,11253764,11253764,0,0,9,13326,9,0,0,0,0,
705,60,0,0,52737216,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,36,11253764,11253764,0,0,9,13323,9,0,0,0,0,
706,60,0,0,52746208,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,36,11253764,11253764,0,0,9,13322,9,0,0,0,0,
707,60,0,0,52765480,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,36,11253764,11253764,0,0,9,13323,9,0,0,0,0,
708,60,0,0,52770904,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,36,11253764,11253764,0,0,9,13323,9,0,0,0,0,
709,60,0,0,52771912,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,36,11253764,11253764,0,0,9,13325,9,0,0,0,0,
710,60,0,0,52780312,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,36,11253764,11253764,0,0,9,13329,9,0,0,0,0,
711,60,0,0,52780624,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,36,11253764,11253764,0,0,9,13330,9,0,0,0,0,
712,60,0,0,52778232,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,36,11253764,11253764,0,0,9,13325,9,0,0,0,0,
713,60,0,0,52778488,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,36,11253764,11253764,0,0,9,13325,9,0,0,0,0,
714,60,0,0,52768760,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,36,11253764,11253764,0,0,9,13323,9,0,0,0,0,
715,60,0,0,52767864,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,36,11253764,11253764,0,0,9,13321,9,0,0,0,0,
716,60,0,0,52768304,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,36,11253764,11253764,0,0,9,13322,9,0,0,0,0,
717,60,0,0,52768424,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,35,11253764,11253764,0,0,9,13323,9,0,0,0,0,
718,60,0,0,52768216,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,35,11253764,11253764,0,0,9,13323,9,0,0,0,0,
719,60,0,0,52769424,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,35,11253764,11253764,0,0,9,13325,9,0,0,0,0,
720,60,0,0,52776472,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,35,11253764,11253764,0,0,9,13326,9,0,0,0,0,
721,60,0,0,52779696,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,35,11253764,11253764,0,0,9,13325,9,0,0,0,0,
722,60,0,0,52778872,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,35,11253764,11253764,0,0,9,13324,9,0,0,0,0,
723,60,0,0,52779256,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,35,11253764,11253764,0,0,9,13324,9,0,0,0,0,
724,60,0,0,52778376,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,35,11253764,11253764,0,0,9,13322,9,0,0,0,0,
725,60,0,0,52778064,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,35,11253764,11253764,0,0,9,13321,9,0,0,0,0,
726,60,0,0,52778944,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,35,11253764,11253764,0,0,9,13323,9,0,0,0,0,
727,60,0,0,52778816,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,35,11253764,11253764,0,0,9,13323,9,0,0,0,0,
728,60,0,0,52785080,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,35,11253764,11253764,0,0,9,13324,9,0,0,0,0,
729,60,0,0,52785840,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,35,11253764,11253764,0,0,9,13325,9,0,0,0,0,
730,60,0,0,52786280,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,35,11253764,11253764,0,0,9,13326,9,0,0,0,0,
731,60,0,0,52751032,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,35,11253764,11253764,0,0,9,13324,9,0,0,0,0,
732,60,0,0,52744904,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,35,11253764,11253764,0,0,9,13324,9,0,0,0,0,
733,60,0,0,52745032,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,35,11253764,11253764,0,0,9,13324,9,0,0,0,0,
734,60,0,0,52743784,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,35,11253764,11253764,0,0,9,13321,9,0,0,0,0,
735,60,0,0,52738112,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,35,11253764,11253764,0,0,9,13322,9,0,0,0,0,
736,60,0,0,52738552,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,35,11253764,11253764,0,0,9,13323,9,0,0,0,0,
737,60,0,0,52737728,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,35,11253764,11253764,0,0,9,13322,9,0,0,0,0,
738,60,0,0,52739240,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,35,11253764,11253764,0,0,9,13325,9,0,0,0,0,
739,60,0,0,52755200,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,35,11253764,11253764,0,0,9,13326,9,0,0,0,0,
740,60,0,0,52756008,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,35,11253764,11253764,0,0,9,13326,9,0,0,0,0,
741,60,0,0,52761112,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,35,11253764,11253764,0,0,9,13325,9,0,0,0,0,
742,60,0,0,52766936,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,36,11253764,11253764,0,0,9,13324,9,0,0,0,0,
743,60,0,0,52766056,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,36,11253764,11253764,0,0,9,13322,9,0,0,0,0,
744,60,0,0,52762800,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,36,11253764,11253764,0,0,9,13321,9,0,0,0,0,
745,60,0,0,52754344,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,36,11253764,11253764,0,0,9,13322,9,0,0,0,0,
746,60,0,0,52754848,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,36,11253764,11253764,0,0,9,13323,9,0,0,0,0,
747,60,0,0,52755288,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,36,11253764,11253764,0,0,9,13324,9,0,0,0,0,
748,60,0,0,52755856,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,36,11253764,11253764,0,0,9,13325,9,0,0,0,0,
749,60,0,0,52756736,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,36,11253764,11253764,0,0,9,13327,9,0,0,0,0,
750,60,0,0,52755984,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,36,11253764,11253764,0,0,9,13326,9,0,0,0,0,
751,60,0,0,52755224,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,36,11253764,11253764,0,0,9,13325,9,0,0,0,0,
752,60,0,0,52749224,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,36,11253764,11253764,0,0,9,13325,9,0,0,0,0,
753,60,0,0,52748032,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,36,11253764,11253764,0,0,9,13322,9,0,0,0,0,
754,60,0,0,52748032,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,36,11253764,11253764,0,0,9,13322,9,0,0,0,0,
755,60,0,0,52748912,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,36,11253764,11253764,0,0,9,13324,9,0,0,0,0,
756,60,0,0,52748384,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,36,11253764,11253764,0,0,9,13324,9,0,0,0,0,
757,60,0,0,52758584,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,36,11253764,11253764,0,0,9,13326,9,0,0,0,0,
758,60,0,0,52758584,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,36,11253764,11253764,0,0,9,13326,9,0,0,0,0,
759,60,0,0,52759152,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,35,11253764,11253764,0,0,9,13327,9,0,0,0,0,
760,60,0,0,52757888,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,35,11253764,11253764,0,0,9,13325,9,0,0,0,0,
761,60,0,0,52758144,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,35,11253764,11253764,0,0,9,13325,9,0,0,0,0,
762,60,0,0,52751880,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,35,11253764,11253764,0,0,9,13324,9,0,0,0,0,
763,60,0,0,52751320,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,35,11253764,11253764,0,0,9,13322,9,0,0,0,0,
764,60,0,0,52742360,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,35,11253764,11253764,0,0,9,13323,9,0,0,0,0,
765,60,0,0,52742672,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,35,11253764,11253764,0,0,9,13324,9,0,0,0,0,
766,60,0,0,52759952,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,35,11253764,11253764,0,0,9,13324,9,0,0,0,0,
767,60,0,0,52761216,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,35,11253764,11253764,0,0,9,13326,9,0,0,0,0,
768,60,0,0,52763136,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,35,11253764,11253764,0,0,9,13330,9,0,0,0,0,
769,60,0,0,52763384,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,35,11253764,11253764,0,0,9,13329,9,0,0,0,0,
770,60,0,0,52762360,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,35,11253764,11253764,0,0,9,13328,9,0,0,0,0,
771,60,0,0,52761424,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,35,11253764,11253764,0,0,9,13325,9,0,0,0,0,
772,60,0,0,52739360,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13323,9,0,0,0,0,
773,60,0,0,52739104,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13322,9,0,0,0,0,
774,60,0,0,52739840,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13324,9,0,0,0,0,
775,60,0,0,52739712,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13324,9,0,0,0,0,
776,60,0,0,52740008,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13325,9,0,0,0,0,
777,60,0,0,52740520,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13326,9,0,0,0,0,
778,60,0,0,52740816,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13327,9,0,0,0,0,
779,60,0,0,52739552,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13325,9,0,0,0,0,
780,60,0,0,52739536,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13325,9,0,0,0,0,
781,60,0,0,52731000,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,38,11253764,11253764,0,0,9,13325,9,0,0,0,0,
782,60,0,0,52729608,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,22,38,11253764,11253764,0,0,9,13322,9,0,0,0,0,
783,60,0,0,52739584,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,39,11253764,11253764,0,0,9,13323,9,0,0,0,0,
784,60,0,0,52774536,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,39,11253764,11253764,0,0,9,13324,9,0,0,0,0,
785,60,0,0,52774128,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,38,11253764,11253764,0,0,9,13323,9,0,0,0,0,
786,60,0,0,52775832,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,38,11253764,11253764,0,0,9,13326,9,0,0,0,0,
787,60,0,0,52782312,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,38,11253764,11253764,0,0,9,13326,9,0,0,0,0,
788,60,0,0,52782384,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,38,11253764,11253764,0,0,9,13326,9,0,0,0,0,
789,60,0,0,52781432,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,39,11253764,11253764,0,0,9,13325,9,0,0,0,0,
790,60,0,0,52774208,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,39,11253764,11253764,0,0,9,13324,9,0,0,0,0,
791,60,0,0,52773400,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,39,11253764,11253764,0,0,9,13322,9,0,0,0,0,
792,60,0,0,52773032,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,39,11253764,11253764,0,0,9,13321,9,0,0,0,0,
793,60,0,0,52773472,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,39,11253764,11253764,0,0,9,13322,9,0,0,0,0,
794,60,0,0,52773784,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,39,11253764,11253764,0,0,9,13323,9,0,0,0,0,
795,60,0,0,52774224,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,39,11253764,11253764,0,0,9,13324,9,0,0,0,0,
796,60,0,0,52774648,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,39,11253764,11253764,0,0,9,13325,9,0,0,0,0,
797,60,0,0,52782328,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,39,11253764,11253764,0,0,9,13327,9,0,0,0,0,
798,60,0,0,52784192,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,39,11253764,11253764,0,0,9,13326,9,0,0,0,0,
799,60,0,0,52783240,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,39,11253764,11253764,0,0,9,13325,9,0,0,0,0,
800,60,0,0,52781768,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,39,11253764,11253764,0,0,9,13323,9,0,0,0,0,
801,60,0,0,52780576,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,39,11253764,11253764,0,0,9,13320,9,0,0,0,0,
802,60,0,0,52780576,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,39,11253764,11253764,0,0,9,13320,9,0,0,0,0,
803,60,0,0,52781752,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,39,11253764,11253764,0,0,9,13323,9,0,0,0,0,
804,60,0,0,52781808,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,39,11253764,11253764,0,0,9,13324,9,0,0,0,0,
805,60,0,0,52788768,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,39,11253764,11253764,0,0,9,13326,9,0,0,0,0,
806,60,0,0,52788960,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,39,11253764,11253764,0,0,9,13326,9,0,0,0,0,
807,60,0,0,52781920,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,39,11253764,11253764,0,0,9,13326,9,0,0,0,0,
808,60,0,0,52755680,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,39,11253764,11253764,0,0,9,13324,9,0,0,0,0,
809,60,0,0,52749840,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,39,11253764,11253764,0,0,9,13324,9,0,0,0,0,
810,60,0,0,52748960,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,39,11253764,11253764,0,0,9,13322,9,0,0,0,0,
811,60,0,0,52750112,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,39,11253764,11253764,0,0,9,13320,9,0,0,0,0,
812,60,0,0,52745168,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,39,11253764,11253764,0,0,9,13322,9,0,0,0,0,
813,60,0,0,52745920,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,39,11253764,11253764,0,0,9,13324,9,0,0,0,0,
814,60,0,0,52746104,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,39,11253764,11253764,0,0,9,13325,9,0,0,0,0,
815,60,0,0,52753336,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,39,11253764,11253764,0,0,9,13327,9,0,0,0,0,
816,60,0,0,52767864,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,40,11253764,11253764,0,0,9,13327,9,0,0,0,0,
817,60,0,0,52767424,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,40,11253764,11253764,0,0,9,13326,9,0,0,0,0,
818,60,0,0,52776384,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,40,11253764,11253764,0,0,9,13325,9,0,0,0,0,
819,60,0,0,52779896,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,40,11253764,11253764,0,0,9,13324,9,0,0,0,0,
820,60,0,0,52778824,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,40,11253764,11253764,0,0,9,13322,9,0,0,0,0,
821,60,0,0,52778512,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,40,11253764,11253764,0,0,9,13321,9,0,0,0,0,
822,60,0,0,52775328,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,40,11253764,11253764,0,0,9,13327,9,0,0,0,0,
823,60,0,0,52778808,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,40,11253764,11253764,0,0,9,13328,9,0,0,0,0,
824,60,0,0,52779376,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,40,11253764,11253764,0,0,9,13329,9,0,0,0,0,
825,60,0,0,52778056,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,40,11253764,11253764,0,0,9,13326,9,0,0,0,0,
826,60,0,0,52777928,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,40,11253764,11253764,0,0,9,13326,9,0,0,0,0,
827,60,0,0,52776792,2753920,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,40,11253764,11253764,0,0,9,13324,9,0,0,0,0,
828,60,0,0,52776848,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,40,11253764,11253764,0,0,9,13325,9,0,0,0,0,
829,60,0,0,52771072,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,40,11253764,11253764,0,0,9,13325,9,0,0,0,0,
830,60,0,0,52771872,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,41,11253764,11253764,0,0,9,13322,9,0,0,0,0,
831,60,0,0,52772696,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,41,11253764,11253764,0,0,9,13324,9,0,0,0,0,
832,60,0,0,52772568,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,41,11253764,11253764,0,0,9,13324,9,0,0,0,0,
833,60,0,0,52772440,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,40,11253764,11253764,0,0,9,13324,9,0,0,0,0,
834,60,0,0,52783552,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,40,11253764,11253764,0,0,9,13327,9,0,0,0,0,
835,60,0,0,52782544,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,41,11253764,11253764,0,0,9,13325,9,0,0,0,0,
836,60,0,0,52782488,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,41,11253764,11253764,0,0,9,13325,9,0,0,0,0,
837,60,0,0,52782688,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,41,11253764,11253764,0,0,9,13324,9,0,0,0,0,
838,60,0,0,52782504,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,41,11253764,11253764,0,0,9,13323,9,0,0,0,0,
839,60,0,0,52782144,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,41,11253764,11253764,0,0,9,13322,9,0,0,0,0,
840,60,0,0,52781832,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,41,11253764,11253764,0,0,9,13321,9,0,0,0,0,
841,60,0,0,52773368,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,41,11253764,11253764,0,0,9,13323,9,0,0,0,0,
842,60,0,0,52774328,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,41,11253764,11253764,0,0,9,13323,9,0,0,0,0,
843,60,0,0,52767448,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,41,11253764,11253764,0,0,9,13325,9,0,0,0,0,
844,60,0,0,52767448,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,41,11253764,11253764,0,0,9,13325,9,0,0,0,0,
845,60,0,0,52767888,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,41,11253764,11253764,0,0,9,13326,9,0,0,0,0,
846,60,0,0,52757768,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,41,11253764,11253764,0,0,9,13325,9,0,0,0,0,
847,60,0,0,52757640,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,41,11253764,11253764,0,0,9,13325,9,0,0,0,0,
848,60,0,0,52757896,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,41,11253764,11253764,0,0,9,13325,9,0,0,0,0,
849,60,0,0,52756512,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,41,11253764,11253764,0,0,9,13322,9,0,0,0,0,
850,60,0,0,52756512,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,41,11253764,11253764,0,0,9,13322,9,0,0,0,0,
851,60,0,0,52757264,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,24,41,11253764,11253764,0,0,9,13324,9,0,0,0,0,
852,60,0,0,52757512,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,40,11253764,11253764,0,0,9,13325,9,0,0,0,0,
853,60,0,0,52761720,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,38,11253764,11253764,0,0,9,13327,9,0,0,0,0,
854,60,0,0,52761152,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,38,11253764,11253764,0,0,9,13326,9,0,0,0,0,
855,60,0,0,52761152,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,38,11253764,11253764,0,0,9,13326,9,0,0,0,0,
856,60,0,0,52760144,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,38,11253764,11253764,0,0,9,13324,9,0,0,0,0,
857,60,0,0,52760712,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,38,11253764,11253764,0,0,9,13325,9,0,0,0,0,
858,60,0,0,52750736,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,38,11253764,11253764,0,0,9,13324,9,0,0,0,0,
859,60,0,0,52751136,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,38,11253764,11253764,0,0,9,13322,9,0,0,0,0,
860,60,0,0,52764944,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,38,11253764,11253764,0,0,9,13324,9,0,0,0,0,
861,60,0,0,52782736,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,38,11253764,11253764,0,0,9,13324,9,0,0,0,0,
862,60,0,0,52783440,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,38,11253764,11253764,0,0,9,13325,9,0,0,0,0,
863,60,0,0,52774704,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,38,11253764,11253764,0,0,9,13326,9,0,0,0,0,
864,60,0,0,52786768,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,38,11253764,11253764,0,0,9,13329,9,0,0,0,0,
865,60,0,0,52787624,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,38,11253764,11253764,0,0,9,13330,9,0,0,0,0,
866,60,0,0,52787688,2753912,53544088,6464844,3600,1718,229,484,0,0,0,0,0,0,0,23,38,11253764,11253764,0,0,9,13331,9,0,0,0,0,
